timestamp,voltage,temperature,current,soc
2026-03-31T21:43:24.191692,20058,25,0,79
2026-03-31T21:43:26.884153,20058,25,0,79
2026-03-31T21:43:29.507527,20058,25,0,79
2026-03-31T21:43:32.195428,20058,25,0,79
2026-03-31T21:43:34.827436,20058,25,0,79
2026-03-31T21:43:37.508241,20057,25,0,79
2026-03-31T21:43:40.143931,20058,25,0,79
2026-03-31T21:43:42.837538,20058,25,0,79
2026-03-31T21:43:45.461325,20058,25,0,79
2026-03-31T21:43:48.154202,20058,25,0,79
2026-03-31T21:43:50.786478,20058,25,0,79
2026-03-31T21:43:53.479884,20058,25,0,79
2026-03-31T21:43:56.114537,20058,25,0,79
2026-03-31T21:43:58.801359,20058,25,0,79
2026-03-31T21:44:01.426309,20058,25,0,79
2026-03-31T21:44:04.120013,20058,25,0,79
2026-03-31T21:44:06.753992,20058,25,0,79
2026-03-31T21:44:09.443662,20058,25,0,79
2026-03-31T21:44:12.079349,20058,25,0,79
